gene_symbol	sig-DMD	corr_coef	p_value	abs_corr_coef	FDR_BH_Reject	FDR_BH_p	Bonfer_Reject	Bonfer_p	BRCA	TN-BRCA	nonTN-BRCA	ERR-BRCA
RPP25	sig-DMD_1557	-0.6572733452381023	0.0	0.6572733452381023	True	0.0	True	0.0	No	Yes	No	Yes
RPS3	sig-DMD_837	-0.20226996393548105	0.0	0.20226996393548105	True	0.0	True	0.0	No	Yes	No	No
RPS6KA1	sig-DMD_98	-0.546201532429424	0.0	0.546201532429424	True	0.0	True	0.0	Yes	No	No	No
RRN3	sig-DMD_1891	0.2035138026954502	0.0	0.2035138026954502	True	0.0	True	0.0	Yes	Yes	Yes	No
RUNX1T1	sig-DMD_4137	-0.2799389739406597	0.0	0.2799389739406597	True	0.0	True	0.0	No	No	Yes	No
RUSC2	sig-DMD_4236	-0.2338142880742972	0.0	0.2338142880742972	True	0.0	True	0.0	Yes	Yes	Yes	Yes
RYR2	sig-DMD_406	0.3040102198327891	0.0	0.3040102198327891	True	0.0	True	0.0	Yes	No	No	No
S100A16	sig-DMD_267	-0.6685780700464112	0.0	0.6685780700464112	True	0.0	True	0.0	Yes	No	No	No
S1PR3	sig-DMD_4261	0.2779828157071427	0.0	0.2779828157071427	True	0.0	True	0.0	Yes	Yes	Yes	No
SALL1	sig-DMD_2090	0.2436226691927789	0.0	0.2436226691927789	True	0.0	True	0.0	Yes	No	No	No
SAMD1	sig-DMD_2438	-0.2301418313534464	0.0	0.2301418313534464	True	0.0	True	0.0	No	Yes	Yes	No
SAMD11	sig-DMD_1	0.3464911525230038	0.0	0.3464911525230038	True	0.0	True	0.0	No	Yes	No	No
SBSPON	sig-DMD_4129	-0.4001840712274283	0.0	0.4001840712274283	True	0.0	True	0.0	Yes	No	No	No
SCD5	sig-DMD_3449	-0.20819784784905027	0.0	0.20819784784905027	True	0.0	True	0.0	Yes	No	No	No
SCEL	sig-DMD_1355	-0.2103164272012927	0.0	0.2103164272012927	True	0.0	True	0.0	No	No	Yes	No
SCO2	sig-DMD_3229	-0.32000023223338386	0.0	0.32000023223338386	True	0.0	True	0.0	Yes	No	No	No
SCUBE1	sig-DMD_3206	0.4128204307632262	0.0	0.4128204307632262	True	0.0	True	0.0	No	Yes	Yes	No
SDC3	sig-DMD_110	-0.4502669820164566	0.0	0.4502669820164566	True	0.0	True	0.0	Yes	Yes	Yes	No
SDC4	sig-DMD_2927	-0.5060310731602771	0.0	0.5060310731602771	True	0.0	True	0.0	Yes	No	No	No
SDCBP2	sig-DMD_2840	-0.2611199064896801	0.0	0.2611199064896801	True	0.0	True	0.0	No	No	Yes	No
SDHA	sig-DMD_3492	-0.2279072232497801	0.0	0.2279072232497801	True	0.0	True	0.0	No	Yes	No	No
SDSL	sig-DMD_1008	0.2142284624063455	0.0	0.2142284624063455	True	0.0	True	0.0	Yes	No	No	No
SEC14L1	sig-DMD_2263	-0.283537911422036	0.0	0.283537911422036	True	0.0	True	0.0	No	Yes	Yes	No
SEC16A	sig-DMD_4333	0.4854271531371394	0.0	0.4854271531371394	True	0.0	True	0.0	Yes	Yes	Yes	No
SEMA3F	sig-DMD_3272	-0.6643605384203982	0.0	0.6643605384203982	True	0.0	True	0.0	Yes	No	No	No
SEMA3F	sig-DMD_3273	-0.6087404459602335	0.0	0.6087404459602335	True	0.0	True	0.0	Yes	No	No	No
SEMA5A	sig-DMD_3506	-0.4531208174641195	0.0	0.4531208174641195	True	0.0	True	0.0	No	No	Yes	No
SEMA6A	sig-DMD_3555	-0.3769466149568085	0.0	0.3769466149568085	True	0.0	True	0.0	Yes	No	No	No
SEPSECS	sig-DMD_3419	0.2549998105493052	0.0	0.2549998105493052	True	0.0	True	0.0	No	Yes	No	No
SEPT10	sig-DMD_2729	-0.3147308390991625	0.0	0.3147308390991625	True	0.0	True	0.0	Yes	No	No	No
SEPT8	sig-DMD_3559	-0.5139073797409208	0.0	0.5139073797409208	True	0.0	True	0.0	Yes	No	No	No
SEPT9	sig-DMD_2264	-0.2242956806916146	0.0	0.2242956806916146	True	0.0	True	0.0	Yes	Yes	Yes	Yes
SEPT9	sig-DMD_2265	-0.2331872341436657	0.0	0.2331872341436657	True	0.0	True	0.0	Yes	Yes	Yes	Yes
SERGEF	sig-DMD_758	-0.2454481039922493	0.0	0.2454481039922493	True	0.0	True	0.0	Yes	No	Yes	No
SERINC2	sig-DMD_111	-0.324575934671776	0.0	0.324575934671776	True	0.0	True	0.0	Yes	No	No	No
SERP2	sig-DMD_1344	-0.22019686385349446	0.0	0.22019686385349446	True	0.0	True	0.0	Yes	No	No	No
SERPING1	sig-DMD_784	-0.27835549179389657	0.0	0.27835549179389657	True	0.0	True	0.0	No	No	No	Yes
SESN2	sig-DMD_105	-0.273340744424114	0.0	0.273340744424114	True	0.0	True	0.0	Yes	Yes	No	No
SFN	sig-DMD_101	-0.5472103784894089	0.0	0.5472103784894089	True	0.0	True	0.0	Yes	No	No	No
SFT2D2	sig-DMD_319	-0.5863027127924836	0.0	0.5863027127924836	True	0.0	True	0.0	Yes	Yes	Yes	No
SFXN5	sig-DMD_2694	0.3076233353126309	0.0	0.3076233353126309	True	0.0	True	0.0	Yes	No	Yes	No
SFXN5	sig-DMD_2695	0.2610069157599753	0.0	0.2610069157599753	True	0.0	True	0.0	Yes	No	Yes	No
SGCZ	sig-DMD_4056	-0.21226950677824105	0.0	0.21226950677824105	True	0.0	True	0.0	Yes	No	No	No
SGPP2	sig-DMD_2811	-0.3894608387934258	0.0	0.3894608387934258	True	0.0	True	0.0	Yes	Yes	Yes	No
SH2B2	sig-DMD_3902	-0.30477527423905576	0.0	0.30477527423905576	True	0.0	True	0.0	Yes	Yes	Yes	No
SH2B2	sig-DMD_3903	-0.24471696133544685	0.0	0.24471696133544685	True	0.0	True	0.0	Yes	Yes	Yes	No
SH2B3	sig-DMD_1006	-0.4382211316379404	0.0	0.4382211316379404	True	0.0	True	0.0	Yes	Yes	Yes	No
SH3BP4	sig-DMD_2822	-0.4997092951477837	0.0	0.4997092951477837	True	0.0	True	0.0	No	No	No	Yes
SH3RF3	sig-DMD_2729	-0.3237215012610683	0.0	0.3237215012610683	True	0.0	True	0.0	Yes	No	No	No
SHANK1	sig-DMD_2600	0.22037509639736827	0.0	0.22037509639736827	True	0.0	True	0.0	Yes	Yes	No	No
SHANK3	sig-DMD_3231	-0.3305965692879208	0.0	0.3305965692879208	True	0.0	True	0.0	Yes	Yes	Yes	No
SHC3	sig-DMD_4261	-0.3449069310034405	0.0	0.3449069310034405	True	0.0	True	0.0	Yes	Yes	Yes	No
SHC4	sig-DMD_1528	-0.4959972684043476	0.0	0.4959972684043476	True	0.0	True	0.0	No	No	Yes	No
SHFM1	sig-DMD_3887	0.2727535531219113	0.0	0.2727535531219113	True	0.0	True	0.0	Yes	No	No	No
SHH	sig-DMD_3992	0.24293553474188664	0.0	0.24293553474188664	True	0.0	True	0.0	Yes	Yes	Yes	No
SHISA3	sig-DMD_3424	-0.3645204775185084	0.0	0.3645204775185084	True	0.0	True	0.0	Yes	Yes	Yes	No
SHISA3	sig-DMD_3425	-0.3458469712610213	0.0	0.3458469712610213	True	0.0	True	0.0	Yes	Yes	Yes	No
SHISA9	sig-DMD_1878	0.3602207133560264	0.0	0.3602207133560264	True	0.0	True	0.0	Yes	No	No	No
SHISA9	sig-DMD_1880	0.5921565089007892	0.0	0.5921565089007892	True	0.0	True	0.0	Yes	No	No	No
SHISA9	sig-DMD_1881	0.5274505364976438	0.0	0.5274505364976438	True	0.0	True	0.0	Yes	No	No	No
SHISA9	sig-DMD_1882	0.5725710142110209	0.0	0.5725710142110209	True	0.0	True	0.0	Yes	No	No	No
SHMT2	sig-DMD_946	0.2617537099464221	0.0	0.2617537099464221	True	0.0	True	0.0	Yes	Yes	Yes	No
SIDT1	sig-DMD_3301	-0.606380608308541	0.0	0.606380608308541	True	0.0	True	0.0	No	No	Yes	No
SIM2	sig-DMD_3138	0.4314634944880738	0.0	0.4314634944880738	True	0.0	True	0.0	Yes	No	No	No
SIM2	sig-DMD_3139	0.6302607571661341	0.0	0.6302607571661341	True	0.0	True	0.0	Yes	No	No	No
SIRPA	sig-DMD_2842	-0.3996425010177605	0.0	0.3996425010177605	True	0.0	True	0.0	Yes	Yes	Yes	No
SIRPA	sig-DMD_2843	-0.5129391948004699	0.0	0.5129391948004699	True	0.0	True	0.0	Yes	Yes	Yes	No
SIX1	sig-DMD_1440	0.401520112165012	0.0	0.401520112165012	True	0.0	True	0.0	Yes	No	Yes	No
SIX1	sig-DMD_1441	0.3982558216345882	0.0	0.3982558216345882	True	0.0	True	0.0	Yes	No	Yes	No
SIX3	sig-DMD_2670	-0.26015108207678384	0.0	0.26015108207678384	True	0.0	True	0.0	Yes	Yes	Yes	No
SIX5	sig-DMD_2579	-0.2492641277672404	0.0	0.2492641277672404	True	0.0	True	0.0	Yes	No	No	No
SKI	sig-DMD_7	-0.4070407368961896	0.0	0.4070407368961896	True	0.0	True	0.0	No	No	Yes	Yes
SLC15A4	sig-DMD_1128	0.2287594833373159	0.0	0.2287594833373159	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1135	0.248147533063353	0.0	0.248147533063353	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1136	0.3052845447431013	0.0	0.3052845447431013	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1142	0.2326539700939752	0.0	0.2326539700939752	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1146	0.30510809675956924	0.0	0.30510809675956924	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1156	0.2518136675946936	0.0	0.2518136675946936	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1167	0.2794075390597421	0.0	0.2794075390597421	True	0.0	True	0.0	Yes	No	No	Yes
SLC15A4	sig-DMD_1168	0.2272364075426421	0.0	0.2272364075426421	True	0.0	True	0.0	Yes	No	No	Yes
SLC16A1	sig-DMD_196	-0.41530197453513856	0.0	0.41530197453513856	True	0.0	True	0.0	Yes	Yes	Yes	No
SLC16A7	sig-DMD_950	-0.2691183410829139	0.0	0.2691183410829139	True	0.0	True	0.0	No	No	Yes	No
SLC1A4	sig-DMD_2685	0.40558908504852415	0.0	0.40558908504852415	True	0.0	True	0.0	No	No	Yes	No
SLC1A5	sig-DMD_2582	-0.21408326198095584	0.0	0.21408326198095584	True	0.0	True	0.0	No	Yes	No	No
SLC24A3	sig-DMD_2861	-0.3591748414841126	0.0	0.3591748414841126	True	0.0	True	0.0	No	Yes	No	No
SLC25A33	sig-DMD_61	-0.33572125286469645	0.0	0.33572125286469645	True	0.0	True	0.0	No	Yes	No	No
SLC29A1	sig-DMD_3700	-0.395684236451336	0.0	0.395684236451336	True	0.0	True	0.0	Yes	No	Yes	No
SLC29A3	sig-DMD_570	0.2859961886382926	0.0	0.2859961886382926	True	0.0	True	0.0	Yes	Yes	Yes	No
SLC2A5	sig-DMD_59	0.39423274086204296	0.0	0.39423274086204296	True	0.0	True	0.0	Yes	No	No	No
SLC30A9	sig-DMD_3424	0.25796060746753857	0.0	0.25796060746753857	True	0.0	True	0.0	Yes	Yes	Yes	No
SLC35E1	sig-DMD_2449	-0.21914124979815144	0.0	0.21914124979815144	True	0.0	True	0.0	No	No	Yes	No
SLC35F1	sig-DMD_3752	-0.2388404831617628	0.0	0.2388404831617628	True	0.0	True	0.0	Yes	No	Yes	No
SLC35F2	sig-DMD_853	-0.2187244912642544	0.0	0.2187244912642544	True	0.0	True	0.0	Yes	No	No	No
SLC35G2	sig-DMD_3320	-0.3892615355885334	0.0	0.3892615355885334	True	0.0	True	0.0	No	No	Yes	Yes
SLC38A1	sig-DMD_917	-0.3035136326443603	0.0	0.3035136326443603	True	0.0	True	0.0	Yes	No	No	No
SLC39A11	sig-DMD_2246	0.33973451265524235	0.0	0.33973451265524235	True	0.0	True	0.0	No	No	No	Yes
SLC39A2	sig-DMD_1411	-0.3071739648770048	0.0	0.3071739648770048	True	0.0	True	0.0	No	Yes	No	No
SLC43A1	sig-DMD_783	0.2191055303404767	0.0	0.2191055303404767	True	0.0	True	0.0	No	No	Yes	No
SLC44A3	sig-DMD_183	-0.4302811166961601	0.0	0.4302811166961601	True	0.0	True	0.0	Yes	No	No	No
SLC45A4	sig-DMD_4187	-0.2336380246844529	0.0	0.2336380246844529	True	0.0	True	0.0	Yes	Yes	Yes	No
SLC4A11	sig-DMD_2848	-0.3547685030048513	0.0	0.3547685030048513	True	0.0	True	0.0	Yes	Yes	Yes	No
SLC6A15	sig-DMD_960	-0.44677058590821983	0.0	0.44677058590821983	True	0.0	True	0.0	No	No	No	Yes
SLC8A2	sig-DMD_2590	0.26701626210203033	0.0	0.26701626210203033	True	0.0	True	0.0	No	Yes	No	No
SLCO3A1	sig-DMD_1581	-0.4688318813944469	0.0	0.4688318813944469	True	0.0	True	0.0	No	No	Yes	No
SLITRK3	sig-DMD_3346	-0.22556941406532466	0.0	0.22556941406532466	True	0.0	True	0.0	No	No	Yes	No
SLMAP	sig-DMD_3286	-0.26722127261114165	0.0	0.26722127261114165	True	0.0	True	0.0	Yes	Yes	Yes	No
SLMO2	sig-DMD_3024	-0.3712970169856715	0.0	0.3712970169856715	True	0.0	True	0.0	No	Yes	No	No
SMARCD2	sig-DMD_2237	-0.3304147513090309	0.0	0.3304147513090309	True	0.0	True	0.0	Yes	Yes	Yes	No
SMC5	sig-DMD_4247	-0.25141832148533033	0.0	0.25141832148533033	True	0.0	True	0.0	Yes	Yes	Yes	No
SMO	sig-DMD_3788	-0.3856334996604881	0.0	0.3856334996604881	True	0.0	True	0.0	No	No	Yes	No
SMO	sig-DMD_3926	-0.4677515118336424	0.0	0.4677515118336424	True	0.0	True	0.0	No	No	Yes	No
SMUG1	sig-DMD_943	-0.2841581199011556	0.0	0.2841581199011556	True	0.0	True	0.0	Yes	No	No	No
SNAP91	sig-DMD_3721	-0.34034764434723885	0.0	0.34034764434723885	True	0.0	True	0.0	Yes	Yes	Yes	No
SNCA	sig-DMD_3454	-0.3976537541963813	0.0	0.3976537541963813	True	0.0	True	0.0	Yes	No	Yes	No
SNTB1	sig-DMD_4149	-0.2334015011307675	0.0	0.2334015011307675	True	0.0	True	0.0	No	No	Yes	No
SNX18	sig-DMD_3530	-0.3806413481606456	0.0	0.3806413481606456	True	0.0	True	0.0	Yes	No	Yes	No
SNX22	sig-DMD_1544	-0.2416574181976885	0.0	0.2416574181976885	True	0.0	True	0.0	No	No	Yes	No
SOBP	sig-DMD_3739	-0.3396034986419193	0.0	0.3396034986419193	True	0.0	True	0.0	No	No	Yes	No
SOCS2	sig-DMD_962	-0.2348987477513476	0.0	0.2348987477513476	True	0.0	True	0.0	Yes	No	No	No
SORCS2	sig-DMD_3403	0.3124592306143236	0.0	0.3124592306143236	True	0.0	True	0.0	Yes	No	No	No
SORT1	sig-DMD_186	-0.2877111690741424	0.0	0.2877111690741424	True	0.0	True	0.0	Yes	No	No	No
SOX11	sig-DMD_2638	-0.4162515813390045	0.0	0.4162515813390045	True	0.0	True	0.0	Yes	Yes	Yes	Yes
SOX17	sig-DMD_4105	-0.3664749459169251	0.0	0.3664749459169251	True	0.0	True	0.0	Yes	No	No	No
SOX17	sig-DMD_4106	-0.3915298005199035	0.0	0.3915298005199035	True	0.0	True	0.0	Yes	No	No	No
SOX17	sig-DMD_4107	-0.32462626312145826	0.0	0.32462626312145826	True	0.0	True	0.0	Yes	No	No	No
SOX2	sig-DMD_3351	0.2498509345520506	0.0	0.2498509345520506	True	0.0	True	0.0	Yes	Yes	Yes	No
SOX2	sig-DMD_3352	0.22511722343413704	0.0	0.22511722343413704	True	0.0	True	0.0	Yes	Yes	Yes	No
SOX6	sig-DMD_752	-0.5706718104882851	0.0	0.5706718104882851	True	0.0	True	0.0	Yes	Yes	Yes	Yes
SOX6	sig-DMD_753	-0.3324445701865961	0.0	0.3324445701865961	True	0.0	True	0.0	Yes	Yes	Yes	Yes
SOX9	sig-DMD_2245	-0.3650632587251253	0.0	0.3650632587251253	True	0.0	True	0.0	No	No	Yes	Yes
SOX9	sig-DMD_2246	-0.6818399596962195	0.0	0.6818399596962195	True	0.0	True	0.0	No	No	Yes	Yes
SP5	sig-DMD_2766	-0.2481105739052544	0.0	0.2481105739052544	True	0.0	True	0.0	Yes	No	No	No
SPAG6	sig-DMD_533	-0.21996611597866766	0.0	0.21996611597866766	True	0.0	True	0.0	Yes	No	Yes	No
SPAG6	sig-DMD_535	-0.3653253885858897	0.0	0.3653253885858897	True	0.0	True	0.0	Yes	No	Yes	No
SPATA2	sig-DMD_2929	0.3289232429705333	0.0	0.3289232429705333	True	0.0	True	0.0	Yes	No	No	No
SPEF1	sig-DMD_2849	0.3104881220459215	0.0	0.3104881220459215	True	0.0	True	0.0	Yes	No	No	No
SPHK1	sig-DMD_2260	-0.2577707326548813	0.0	0.2577707326548813	True	0.0	True	0.0	Yes	Yes	Yes	No
SPHK1	sig-DMD_2261	-0.2330845937684377	0.0	0.2330845937684377	True	0.0	True	0.0	Yes	Yes	Yes	No
SPN	sig-DMD_48	-0.21940943421390247	0.0	0.21940943421390247	True	0.0	True	0.0	Yes	Yes	Yes	No
SPN	sig-DMD_49	0.5318718359336254	0.0	0.5318718359336254	True	0.0	True	0.0	Yes	Yes	Yes	No
SPSB1	sig-DMD_61	-0.4221112210264792	0.0	0.4221112210264792	True	0.0	True	0.0	Yes	Yes	No	No
SRC	sig-DMD_2917	-0.4811876786248253	0.0	0.4811876786248253	True	0.0	True	0.0	Yes	Yes	Yes	No
SRCIN1	sig-DMD_2190	0.33353319162860445	0.0	0.33353319162860445	True	0.0	True	0.0	Yes	Yes	Yes	No
SRCIN1	sig-DMD_2191	-0.5043931880336984	0.0	0.5043931880336984	True	0.0	True	0.0	Yes	Yes	Yes	No
SRCIN1	sig-DMD_2192	0.32541175522549337	0.0	0.32541175522549337	True	0.0	True	0.0	Yes	Yes	Yes	No
SREBF1	sig-DMD_2166	-0.4217883761199124	0.0	0.4217883761199124	True	0.0	True	0.0	Yes	No	Yes	Yes
SRM	sig-DMD_64	-0.2456725106425832	0.0	0.2456725106425832	True	0.0	True	0.0	Yes	No	No	No
SRSF12	sig-DMD_3726	-0.4482870830982136	0.0	0.4482870830982136	True	0.0	True	0.0	Yes	No	No	No
SRSF7	sig-DMD_2668	-0.30236857681304835	0.0	0.30236857681304835	True	0.0	True	0.0	No	Yes	No	No
SSBP3	sig-DMD_155	-0.4786858183134045	0.0	0.4786858183134045	True	0.0	True	0.0	No	No	Yes	No
SSTR1	sig-DMD_1426	-0.29947524812609994	0.0	0.29947524812609994	True	0.0	True	0.0	Yes	No	No	No
ST3GAL4	sig-DMD_870	-0.5422152848778005	0.0	0.5422152848778005	True	0.0	True	0.0	Yes	No	No	No
ST6GAL1	sig-DMD_3363	-0.4886139185310636	0.0	0.4886139185310636	True	0.0	True	0.0	No	No	Yes	No
ST6GAL1	sig-DMD_3364	-0.2194627282437776	0.0	0.2194627282437776	True	0.0	True	0.0	No	No	Yes	No
ST8SIA1	sig-DMD_908	-0.5912849254123687	0.0	0.5912849254123687	True	0.0	True	0.0	No	Yes	No	No
STAB2	sig-DMD_966	-0.3007465319238811	0.0	0.3007465319238811	True	0.0	True	0.0	No	No	Yes	No
STAC2	sig-DMD_2197	-0.4384782827550047	0.0	0.4384782827550047	True	0.0	True	0.0	Yes	No	No	No
STK17B	sig-DMD_2787	0.4730358717223835	0.0	0.4730358717223835	True	0.0	True	0.0	No	Yes	No	No
STK32B	sig-DMD_3396	-0.4646042072044849	0.0	0.4646042072044849	True	0.0	True	0.0	No	Yes	No	No
STX2	sig-DMD_1301	0.3004801683044463	0.0	0.3004801683044463	True	0.0	True	0.0	Yes	No	No	No
STXBP5L	sig-DMD_3304	-0.2699495559470655	0.0	0.2699495559470655	True	0.0	True	0.0	Yes	No	No	No
SUN2	sig-DMD_3189	0.2368933496779802	0.0	0.2368933496779802	True	0.0	True	0.0	Yes	No	No	No
SYCP2	sig-DMD_3031	-0.22839337653123035	0.0	0.22839337653123035	True	0.0	True	0.0	Yes	No	No	No
SYCP2	sig-DMD_3038	-0.20709786589485304	0.0	0.20709786589485304	True	0.0	True	0.0	Yes	No	No	No
SYNC	sig-DMD_115	-0.3287532931524006	0.0	0.3287532931524006	True	0.0	True	0.0	Yes	No	No	No
SYNE1	sig-DMD_3774	-0.23252747759496264	0.0	0.23252747759496264	True	0.0	True	0.0	Yes	No	No	No
SYT17	sig-DMD_1932	-0.3438376339393215	0.0	0.3438376339393215	True	0.0	True	0.0	Yes	Yes	No	No
SYT17	sig-DMD_1933	0.3330881069419475	0.0	0.3330881069419475	True	0.0	True	0.0	Yes	Yes	No	No
SYT3	sig-DMD_2598	0.3426871928474305	0.0	0.3426871928474305	True	0.0	True	0.0	Yes	No	No	No
SYT7	sig-DMD_788	0.2294915102746173	0.0	0.2294915102746173	True	0.0	True	0.0	Yes	Yes	Yes	No
SYT7	sig-DMD_789	-0.4424694604229912	0.0	0.4424694604229912	True	0.0	True	0.0	Yes	Yes	Yes	No
T	sig-DMD_1006	-0.2674160757686597	0.0	0.2674160757686597	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_104	0.30967312271164177	0.0	0.30967312271164177	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_109	-0.2125500464122999	0.0	0.2125500464122999	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_130	0.2211048524623725	0.0	0.2211048524623725	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1301	0.21660476348679752	0.0	0.21660476348679752	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1332	-0.2130611965979681	0.0	0.2130611965979681	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_134	-0.2343076719892896	0.0	0.2343076719892896	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1349	-0.2393389758240156	0.0	0.2393389758240156	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1368	-0.21548341230879828	0.0	0.21548341230879828	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_142	-0.24314703516441816	0.0	0.24314703516441816	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1431	-0.2492017305493953	0.0	0.2492017305493953	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1457	-0.25870662366287106	0.0	0.25870662366287106	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1490	-0.23578200497926136	0.0	0.23578200497926136	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1502	0.2279719160387509	0.0	0.2279719160387509	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1515	-0.2750192150765378	0.0	0.2750192150765378	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1522	0.3054683964655213	0.0	0.3054683964655213	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1530	0.2761525585342581	0.0	0.2761525585342581	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1540	0.26782423801077154	0.0	0.26782423801077154	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1550	0.2882098579427215	0.0	0.2882098579427215	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1569	-0.2099509224129608	0.0	0.2099509224129608	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1602	-0.2109280573030275	0.0	0.2109280573030275	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1615	-0.20426844620571685	0.0	0.20426844620571685	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1622	-0.2413304703293896	0.0	0.2413304703293896	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1626	-0.3013947764631881	0.0	0.3013947764631881	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1939	-0.2993572329223538	0.0	0.2993572329223538	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_1951	-0.2262991086825288	0.0	0.2262991086825288	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2017	0.2412162350792951	0.0	0.2412162350792951	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2063	-0.30611883833819103	0.0	0.30611883833819103	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2127	-0.2344013164598951	0.0	0.2344013164598951	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2155	-0.2575489784986052	0.0	0.2575489784986052	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2179	0.2121909178211131	0.0	0.2121909178211131	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2181	-0.2776017473176665	0.0	0.2776017473176665	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2220	-0.20886364469362567	0.0	0.20886364469362567	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2234	-0.21813433231480409	0.0	0.21813433231480409	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2235	-0.20752182241886727	0.0	0.20752182241886727	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2264	0.2121206959496912	0.0	0.2121206959496912	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2267	-0.2506090350860408	0.0	0.2506090350860408	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2269	-0.2054734585389327	0.0	0.2054734585389327	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2297	-0.2474496471100827	0.0	0.2474496471100827	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2301	-0.2016902364830271	0.0	0.2016902364830271	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2306	-0.24451388110301026	0.0	0.24451388110301026	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2308	-0.2006363482161176	0.0	0.2006363482161176	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2346	-0.246171846414682	0.0	0.246171846414682	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2383	-0.27122287619549384	0.0	0.27122287619549384	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2391	-0.21512001407668724	0.0	0.21512001407668724	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2417	-0.21524150037020315	0.0	0.21524150037020315	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_251	0.2508978128088375	0.0	0.2508978128088375	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_256	-0.2150339465699249	0.0	0.2150339465699249	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2561	-0.25238239422938513	0.0	0.25238239422938513	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2680	-0.3432623850430092	0.0	0.3432623850430092	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2685	-0.23182278933213	0.0	0.23182278933213	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2691	-0.2195092283609016	0.0	0.2195092283609016	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2696	-0.2259802471449301	0.0	0.2259802471449301	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2699	-0.2262778968453263	0.0	0.2262778968453263	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2702	-0.27286463871070804	0.0	0.27286463871070804	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2704	-0.2408622757528221	0.0	0.2408622757528221	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2709	-0.2236477511191582	0.0	0.2236477511191582	True	0.0	True	0.0	Yes	No	No	No
T	sig-DMD_2721	-0.2960061895462085	0.0	0.2960061895462085	True	0.0	True	0.0	Yes	No	No	No
